epoch,label_percent,labeled_samples,unlabeled_samples,loss,sup_loss,lv_loss,dice,iou,val_model_source,val_loss,val_sup_loss,val_lv_loss,val_dice,val_iou,val_dice_student,val_iou_student,val_dice_ema,val_iou_ema,train_pseudo_valid_ratio,epi_bank_size
26,100.0,5716,0,0.1074776201191561,0.1074776201191561,0.0,0.8603387077649435,0.7752494663000107,ema,0.2003270380141603,0.2003270380141603,0.0,0.8241673330062749,0.7291621132861325,0.8232211894385042,0.7288752023451307,0.8241673330062749,0.7291621132861325,0.0,0
27,100.0,5716,0,0.1062905348878999,0.1062905348878999,0.0,0.8570050944884618,0.770800992846489,ema,0.2002372145131386,0.2002372145131386,0.0,0.8247824219492785,0.7299914563594789,0.8247118711137872,0.7311618146652772,0.8247824219492785,0.7299914563594789,0.0,0
28,100.0,5716,0,0.1048121136826509,0.1048121136826509,0.0,0.8550791988770167,0.7681401322285334,ema,0.2002864508381917,0.2002864508381917,0.0,0.8252992828130888,0.7307332065907953,0.8247778530384462,0.7309728335299802,0.8252992828130888,0.7307332065907953,0.0,0
29,100.0,5716,0,0.1043295987657994,0.1043295987657994,0.0,0.8655039221048355,0.7803617815176646,student,0.2040092179706832,0.2040092179706832,0.0,0.8258578289297597,0.731901459046558,0.8258578289297597,0.731901459046558,0.8256473673482806,0.7312338643344322,0.0,0
30,100.0,5716,0,0.1032395541001964,0.1032395541001964,0.0,0.8553618639707565,0.7702714850505193,ema,0.2007399468967512,0.2007399468967512,0.0,0.8258792555273788,0.7315679461160183,0.8244275853632212,0.7306825773460703,0.8258792555273788,0.7315679461160183,0.0,0
31,100.0,5716,0,0.1308456339233414,0.1308456339233414,0.0,0.842446525891622,0.7496228367090225,ema,0.2000546992617607,0.2000546992617607,0.0,0.825962209467958,0.7316164854859205,0.7914454754288168,0.6925048795173517,0.825962209467958,0.7316164854859205,0.0,0
32,100.0,5716,0,0.127070041633518,0.127070041633518,0.0,0.8508755067984263,0.7599133600791296,ema,0.1996237939162384,0.1996237939162384,0.0,0.8258357923960169,0.7313949619247164,0.8208041253667181,0.7245438837187536,0.8258357923960169,0.7313949619247164,0.0,0
33,100.0,5716,0,0.1231537280219227,0.1231537280219227,0.0,0.8475272158781687,0.7542874664068222,ema,0.199264565783835,0.199264565783835,0.0,0.826075358938053,0.7317009029728787,0.8202174026870994,0.7242460406435546,0.826075358938053,0.7317009029728787,0.0,0
34,100.0,5716,0,0.1172009219920169,0.1172009219920169,0.0,0.8473000526428223,0.7582619190216064,ema,0.199062752110546,0.199062752110546,0.0,0.8264968836532763,0.7322339357989414,0.8125457821232693,0.714422283512967,0.8264968836532763,0.7322339357989414,0.0,0
35,100.0,5716,0,0.116279670437954,0.116279670437954,0.0,0.8416333248217901,0.7487274408340454,ema,0.1990527310640016,0.1990527310640016,0.0,0.826878307331184,0.7326603861352294,0.8219443474139593,0.7271576726912118,0.826878307331184,0.7326603861352294,0.0,0
36,100.0,5716,0,0.112315988449078,0.112315988449078,0.0,0.8484756300846735,0.7588075796763102,ema,0.1991678350054358,0.1991678350054358,0.0,0.8271857159299564,0.7330231341638291,0.8200934954336926,0.724403374548806,0.8271857159299564,0.7330231341638291,0.0,0
37,100.0,5716,0,0.1128477412145897,0.1128477412145897,0.0,0.8566718300183614,0.7687115321556727,ema,0.1992015042260779,0.1992015042260779,0.0,0.8276801261975266,0.7336052171494929,0.8148894586122645,0.715407946837207,0.8276801261975266,0.7336052171494929,0.0,0
38,100.0,5716,0,0.108304077894661,0.108304077894661,0.0,0.8475446154673895,0.7562855581442515,ema,0.1993414596755492,0.1993414596755492,0.0,0.8281217478137487,0.7341463798155228,0.8215338917692864,0.7251184531406059,0.8281217478137487,0.7341463798155228,0.0,0
39,100.0,5716,0,0.1057287429631089,0.1057287429631089,0.0,0.8722297549247742,0.7886035988728205,ema,0.1995600432553768,0.1995600432553768,0.0,0.828214387863645,0.7343004243702551,0.8219348157595053,0.7268115359223581,0.828214387863645,0.7343004243702551,0.0,0
40,100.0,5716,0,0.1032045009082922,0.1032045009082922,0.0,0.8694605429967245,0.7861154476801554,ema,0.1998494026688448,0.1998494026688448,0.0,0.8283699175292083,0.7345319334404546,0.8242844221807177,0.7290749638292487,0.8283699175292083,0.7345319334404546,0.0,0
41,100.0,5716,0,0.1018140236092679,0.1018140236092679,0.0,0.8744248400131861,0.7940468192100525,ema,0.2003261592836126,0.2003261592836126,0.0,0.8285126164711965,0.7347941828658315,0.8254251821296377,0.7309366998929423,0.8285126164711965,0.7347941828658315,0.0,0
42,100.0,5716,0,0.0999310616008396,0.0999310616008396,0.0,0.8552070558071136,0.7685835907856623,ema,0.2008508713388042,0.2008508713388042,0.0,0.8284511287534378,0.7349105036450567,0.8137954066815787,0.7191078726689744,0.8284511287534378,0.7349105036450567,0.0,0
43,100.0,5716,0,0.0971442386924221,0.0971442386924221,0.0,0.8775129665931066,0.7972316841284434,ema,0.2015290343423587,0.2015290343423587,0.0,0.8286333960031946,0.735210868468061,0.8227000136822566,0.7283070997978275,0.8286333960031946,0.735210868468061,0.0,0
44,100.0,5716,0,0.0948200307411854,0.0948200307411854,0.0,0.8769035786390305,0.7963608801364899,ema,0.202220602624478,0.202220602624478,0.0,0.8284016322472281,0.7350899726882358,0.8167599309066361,0.7215143546847883,0.8284016322472281,0.7350899726882358,0.0,0
45,100.0,5716,0,0.0933109383260071,0.0933109383260071,0.0,0.8801784763733546,0.8026473919550577,ema,0.2030201434380028,0.2030201434380028,0.0,0.8280273567053552,0.7348445851207197,0.8205910955299607,0.7249076967476297,0.8280273567053552,0.7348445851207197,0.0,0
46,100.0,5716,0,0.0910997503546363,0.0910997503546363,0.0,0.886099507411321,0.8088934620221456,ema,0.2039641377035765,0.2039641377035765,0.0,0.8276871121205008,0.7345588960540803,0.8200008868336928,0.7248233842048886,0.8276871121205008,0.7345588960540803,0.0,0
47,100.0,5716,0,0.0894590759410538,0.0894590759410538,0.0,0.8779474496841431,0.7977890620628992,ema,0.2047383049157551,0.2047383049157551,0.0,0.8275687589021393,0.7344769183950377,0.8243232998003736,0.7296859274968307,0.8275687589021393,0.7344769183950377,0.0,0
48,100.0,5716,0,0.0878608748316764,0.0878608748316764,0.0,0.8847996940215429,0.8089762330055237,ema,0.2056338898967912,0.2056338898967912,0.0,0.8273973444944666,0.7343168218207576,0.8221418264864874,0.7283930343043312,0.8273973444944666,0.7343168218207576,0.0,0
49,100.0,5716,0,0.0870104773417531,0.0870104773417531,0.0,0.8856558203697205,0.8060474495093027,ema,0.2066262442699423,0.2066262442699423,0.0,0.8272305606043864,0.7341788885808642,0.8232348666397986,0.7286002771515709,0.8272305606043864,0.7341788885808642,0.0,0
50,100.0,5716,0,0.0850871775153628,0.0850871775153628,0.0,0.8944674481948217,0.8192755728960037,ema,0.2076014853007648,0.2076014853007648,0.0,0.8272002363972434,0.7340842275205737,0.8238855969914195,0.7292087117719683,0.8272002363972434,0.7340842275205737,0.0,0
51,100.0,5716,0,0.0838394687828405,0.0838394687828405,0.0,0.8868565857410431,0.8122417330741882,ema,0.2087653063034327,0.2087653063034327,0.0,0.827110189670779,0.7339473619921546,0.8233993111831313,0.7293214513089291,0.827110189670779,0.7339473619921546,0.0,0
52,100.0,5716,0,0.0824838748940542,0.0824838748940542,0.0,0.8810278872648875,0.8022127201159795,ema,0.2099038848641704,0.2099038848641704,0.0,0.8269210455716282,0.7336785367437807,0.8222403268533791,0.7279183183040044,0.8269210455716282,0.7336785367437807,0.0,0
53,100.0,5716,0,0.081768067772162,0.081768067772162,0.0,0.8955359856287638,0.8217349797487259,ema,0.2109288669512604,0.2109288669512604,0.0,0.826770610163644,0.7334977523941857,0.8236670033175933,0.7292578124432734,0.826770610163644,0.7334977523941857,0.0,0
54,100.0,5716,0,0.0804258287785439,0.0804258287785439,0.0,0.8997984180847803,0.8301188051700592,ema,0.2119120764119213,0.2119120764119213,0.0,0.8264796725514053,0.733124443623801,0.8237442356710921,0.7293271797365705,0.8264796725514053,0.733124443623801,0.0,0
55,100.0,5716,0,0.0799978352958263,0.0799978352958263,0.0,0.9007412493228912,0.8281680097182592,ema,0.212874123376929,0.212874123376929,0.0,0.8261838410599738,0.7327424075488363,0.823625096205317,0.7294968545144884,0.8261838410599738,0.7327424075488363,0.0,0
56,100.0,5716,0,0.0796751314201834,0.0796751314201834,0.0,0.8967916717131933,0.8248320917288462,ema,0.2137919756459389,0.2137919756459389,0.0,0.825915812319855,0.7323712014584711,0.8233544811074596,0.7290091356920813,0.825915812319855,0.7323712014584711,0.0,0
57,100.0,5716,0,0.0795960519566882,0.0795960519566882,0.0,0.8969701876242956,0.8242594550053278,ema,0.2147596642593973,0.2147596642593973,0.0,0.825601300632645,0.731957825394758,0.8219355127876501,0.7275905970762959,0.825601300632645,0.731957825394758,0.0,0
58,100.0,5716,0,0.0789822051353627,0.0789822051353627,0.0,0.8941081762313843,0.8208440144856771,ema,0.2156537662568503,0.2156537662568503,0.0,0.8252380195408121,0.7315269993517765,0.8227866802122145,0.7284709343633258,0.8252380195408121,0.7315269993517765,0.0,0
59,100.0,5716,0,0.0793791315908538,0.0793791315908538,0.0,0.903669074177742,0.8329985737800598,ema,0.2164693558191068,0.2164693558191068,0.0,0.8249257480539252,0.7311284820294364,0.8230834855242489,0.7288345999030319,0.8249257480539252,0.7311284820294364,0.0,0
60,100.0,5716,0,0.0784010844482056,0.0784010844482056,0.0,0.8944995452960333,0.8217193782329559,ema,0.2171398171017101,0.2171398171017101,0.0,0.8246472417432332,0.7307909941489752,0.8222962745509004,0.7280223800053206,0.8246472417432332,0.7307909941489752,0.0,0
